url,title,company,categories,raw_phrases,location_raw,location_cities,location_regions,location_countries,location_type,location_is_remote,applicant_location_requirements,location_sources
https://web3.career/accounts-payable-analyst-toku/138065,Web3 Accounts Payable Analyst $76k - $81k India,Toku,Computer Science / Software Engineering; Finance / Economics / Business; Other / Unspecified,finance/accounting; finance/accounting; business; finance to apply; computer science; accounting; finance/accounting; stablecoins; finance or ca inter preferred; stablecoins; finance or ca inter preferred; stablecoins; finance or ca inter preferred,"Gurugram, India; Bangalore, India; Noida, India; Gurgaon, India; Pune, India; Hyderabad, India","Gurugram, India; Bangalore, India; Noida, India; Gurgaon, India; Pune, India; Hyderabad, India",,India,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/accounts-payable-receivable-specialist-aurosglobal/106672,Web3 Accounts Payable/Receivable Specialist $49k - $75k Remote,Aurosglobal,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/accounts-payable-specialist-bitso/113640,Web3 Accounts Payable Specialist $68k - $75k Remote,Bitso,Finance / Economics / Business,accounting; accounting; accounting,Brazil,,,Brazil,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/accounts-payable-supervisor-cleanspark/110806,"Web3 Accounts Payable Supervisor $90k - $91k Norcross, Georgia",CleanSpark,,,Georgia,,,Georgia,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/activations-specialist-coins/123540,Web3 Activations Specialist $81k - $114k in Manila,Coins.ph,,,"Manila, Philippines","Manila, Philippines",,Philippines,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/ad-manager-stepfinance/105179,Web3 Ad Manager $60k - $100k Remote,Step Finance,,,Spain,,,Spain,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/adjunct-associate-intro-to-blockchain-cryptocurrencies-analytics-on-campus-online-fall-25-columbiauniversity1/103222,"Web3 Adjunct Associate, Intro to Blockchain, Cryptocurrencies & Analytics (On-campus/Online, Fall '25) $76k - $112k in New York",columbiauniversity1,Computer Science / Software Engineering; Other / Unspecified,the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; nyc or berlin,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/adjunct-associate-intro-to-blockchain-cryptocurrencies-analytics-on-campus-online-spring-26-columbiauniversity1/117072,"Web3 Adjunct Associate, Intro to Blockchain, Cryptocurrencies & Analytics (On-campus/Online, Spring '26) $105k - $144k in New York",columbiauniversity1,Computer Science / Software Engineering; Other / Unspecified,the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; the nation and around the world for more than 250 years; an area related to applied analytics such as statistics; nyc or berlin,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/admin-executive-shenzhen-based-finoverse/105052,Web3 Admin Executive (Shenzhen-based) $58k - $65k in Shenzhen,Finoverse,Finance / Economics / Business,finance; finance; finance,"Shenzhen, China","Shenzhen, China",,China,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/administrative-asisstant-figure/137984,Web3 Administrative Asisstant Remote,Figure,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/administrative-assistant-malta-crypto-com/102625,"Web3 Administrative Assistant, Malta $81k - $85k Saint Julian&#39;s, Malta",Crypto.com,Other / Unspecified,s; s; s,Malta,,,Malta,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/administrative-hr-coordinator-spexi/133350,Web3 Administrative & HR Coordinator $50k - $57k in Vancouver,Spexi,,,"Vancouver, Canada","Vancouver, Canada",,Canada,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/administrative-manager-okx/107675,Web3 Administrative Manager $80k - $113k Remote,Okx,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/afc-compliance-specialist-bitpanda/75496,Web3 AFC Compliance Specialist $90k - $110k in Vienna,Bitpanda,Law / Legal,law; law; law,"Vienna, Austria","Vienna, Austria",,Austria,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/afc-investigations-specialist-bitpanda/107639,Web3 AFC Investigations Specialist $91k - $117k Remote,Bitpanda,Law / Legal,law; law; law,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/affiliate-bd-binance/108263,Web3 Affiliate BD South East Asia,Binance,Engineering (Non-CS); Other / Unspecified,both tradfi and defi; solutions engineering; handling institutional accounts advantage; the process according to the market situation and company strategy; the process according to the market situation and company strategy; the process according to the market situation and company strategy,"London, United Kingdom; United States; New York, United States; Los Angeles, United States","London, United Kingdom; New York, United States; Los Angeles, United States",,United Kingdom; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-bd-greater-china-binance/105727,Web3 Affiliate BD - Greater China Asia,Binance,Engineering (Non-CS); Other / Unspecified,both tradfi and defi; solutions engineering; handling institutional accounts advantage; the process; the process; the process,"London, United Kingdom; United States; New York, United States; Los Angeles, United States","London, United Kingdom; New York, United States; Los Angeles, United States",,United Kingdom; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-campaign-operations-specialist-binance/105928,Web3 Affiliate Campaign Operations Specialist Asia,Binance,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,financial services or investment banking would be a plus; fund accounting or nav oversight a strong plus; order to maintain smooth product operation and growth plan execution,"New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom","New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom",,United States; Taiwan; Hong Kong; United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-crm-product-manager-binance/138330,Web3 Affiliate CRM Product Manager in Hong Kong,Binance,Finance / Economics / Business; Other / Unspecified,fintech; a quantitative or technical field; business; business,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",,Hong Kong,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-growth-manager-fogo-dourolabs/122122,Web3 Affiliate Growth Manager - Fogo $54k - $90k Asia,Douro Labs,,,k Asia,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/affiliate-growth-manager-fogo-pythnetwork/124739,Web3 Affiliate Growth Manager - Fogo $81k - $180k in Singapore,Pyth Network,,,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-influencer-marketing-manager-moonpay/104968,Web3 Affiliate Influencer Marketing Manager $39k - $45k in Barcelona,MoonPay,Marketing / Communications,crypto media,"Barcelona, Spain","Barcelona, Spain",,Spain,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-lead-fogo-dourolabs/105569,Web3 Affiliate Lead - FOGO $90k - $100k Asia,Douro Labs,,,k Asia,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/affiliate-manager-africa-binance/103668,Web3 Affiliate Manager - Africa in Accra,Binance,,,"Accra, Ghana","Accra, Ghana",,Ghana,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-manager-social-media-crypto-igaming-khantech/102595,Web3 Affiliate Manager – Social Media (Crypto iGaming ) $90k - $112k Armenia,Khan Tech,Marketing / Communications; Other / Unspecified,influencer marketing; influencer marketing; stablecoins and payments; influencer marketing,"Armenia; New York, United States; Houston, United States; Dubai, United Arab Emirates","New York, United States; Houston, United States; Dubai, United Arab Emirates",,Armenia; United States; United Arab Emirates,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-marketing-manager-bitpanda/103276,Web3 Affiliate Marketing Manager $91k - $117k Remote,Bitpanda,Other / Unspecified,stablecoins and payments,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-operations-manager-fogo-dourolabs/119780,Web3 Affiliate Operations Manager - Fogo $81k - $85k USA,Douro Labs,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,operations or administrative support with strong organizational skills to manage day to day processes that are critical to company performance; finance; a sustainable way,"United States; New York, United States; Boston, United States; Stamford, United States; San Francisco, United States; Dallas, United States","New York, United States; Boston, United States; Stamford, United States; San Francisco, United States; Dallas, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-operations-manager-fogo-pythnetwork/124737,Web3 Affiliate Operations Manager - Fogo $23k - $62k in Singapore,Pyth Network,Computer Science / Software Engineering; Finance / Economics / Business; Other / Unspecified,business; wallet management may be considered for a senior analyst position; accountancy/commerce/acca or any other relevant education3 years of hands on operational risk in banking and/or financial institutionsable to multi task; computer science; finance; human resources; southeast asia offering exchange and wallet services to our users,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/affiliate-relationship-manager-affiliate-binance/138437,"Web3 Affiliate Relationship Manager, Affiliate增长商务经理 Asia",Binance,Marketing / Communications,marketing; marketing; marketing,"Toronto, Canada; Manila, Philippines; Menlo Park, United States; New York, United States; Shenzhen, China; Berlin, Germany; United States","Toronto, Canada; Manila, Philippines; Menlo Park, United States; New York, United States; Shenzhen, China; Berlin, Germany",,Canada; Philippines; United States; China; Germany,TELECOMMUTE,true,Anywhere,jsonld
